0.000000000000000000e+00,1.500000000000000444e+00
0.000000000000000000e+00,1.500000000000000444e+00
4.081632653061224164e-02,1.503801723099636556e+00
8.163265306122448328e-02,1.505459766882032646e+00
1.224489795918367319e-01,1.482178091384800389e+00
1.632653061224489666e-01,1.416171180915975381e+00
2.040816326530612013e-01,1.313844849200195952e+00
2.448979591836734637e-01,1.208611517849571770e+00
2.857142857142856984e-01,1.144162524467809305e+00
3.265306122448979331e-01,1.153372091383616072e+00
3.673469387755101678e-01,1.246256120631765496e+00
4.081632653061224025e-01,1.408558267756631954e+00
4.489795918367346372e-01,1.607153503252429338e+00
4.897959183673469274e-01,1.799262021897500841e+00
5.306122448979591066e-01,1.943535031360074328e+00
5.714285714285713969e-01,2.010718991630859431e+00
6.122448979591835760e-01,1.991357696617512607e+00
6.530612244897958663e-01,1.897716615154947384e+00
6.938775510204081565e-01,1.758251772300019500e+00
7.346938775510203357e-01,1.607734049228935369e+00
7.755102040816326259e-01,1.478265105401320723e+00
8.163265306122448051e-01,1.392732446489746589e+00
8.571428571428570953e-01,1.360943377889596073e+00
8.979591836734692745e-01,1.380249797211212215e+00
9.387755102040815647e-01,1.440181804741599292e+00
9.795918367346938549e-01,1.526964758984150405e+00
1.020408163265306145e+00,1.624974935690609579e+00
1.061224489795918213e+00,1.717167253124952886e+00
1.102040816326530503e+00,1.788257575411086542e+00
1.142857142857142794e+00,1.829495570962488937e+00
1.183673469387755084e+00,1.840390190565320161e+00
1.224489795918367152e+00,1.826349544029693739e+00
1.265306122448979442e+00,1.794960789234500753e+00
1.306122448979591733e+00,1.753404525600807506e+00
1.346938775510204023e+00,1.707766355353674381e+00
1.387755102040816313e+00,1.663371128943418986e+00
1.428571428571428381e+00,1.625088882180538263e+00
1.469387755102040671e+00,1.597871225716105625e+00
1.510204081632652962e+00,1.586993104768207985e+00
1.551020408163265252e+00,1.595688896444855898e+00
1.591836734693877320e+00,1.621036925886274904e+00
1.632653061224489610e+00,1.652959142514700108e+00
1.673469387755101900e+00,1.678107334675969620e+00
1.714285714285714191e+00,1.684860074719820799e+00
1.755102040816326481e+00,1.665995132050549499e+00
1.795918367346938549e+00,1.620182281726054940e+00
1.836734693877550839e+00,1.553905202207040759e+00
1.877551020408163129e+00,1.481182611050293474e+00
1.918367346938775420e+00,1.418665638188505662e+00
1.959183673469387710e+00,1.379099638096761726e+00
2.000000000000000000e+00,1.367780705444740175e+00


