0.000000000000000000e+00,1.500000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+00
2.020202020202020374e-02,1.508335584139289587e+00
4.040404040404040747e-02,1.531725510186818573e+00
6.060606060606060774e-02,1.566335375376712635e+00
8.080808080808081495e-02,1.607405472089322052e+00
1.010101010101010222e-01,1.650071139785014296e+00
1.212121212121212155e-01,1.694020922027690279e+00
1.414141414141414366e-01,1.748190650924906553e+00
1.616161616161616299e-01,1.978982968682476473e+00
1.818181818181818232e-01,2.536260764209842478e+00
2.020202020202020443e-01,3.422833388936294519e+00
2.222222222222222376e-01,7.423680557827654347e+00
2.424242424242424310e-01,1.280237643253434143e+01
2.626262626262626521e-01,3.064471874852729272e+01
2.828282828282828731e-01,5.202958560334781168e+01
3.030303030303030387e-01,1.144686056325153629e+02
3.232323232323232598e-01,1.897706406611669649e+02
3.434343434343434809e-01,3.574430004894165336e+02
3.636363636363636465e-01,6.212596785615373847e+02
3.838383838383838675e-01,9.300503591951334101e+02
4.040404040404040886e-01,1.613337320865210359e+03
4.242424242424242542e-01,2.549808619845054181e+03
4.444444444444444753e-01,3.751346672052771282e+03
4.646464646464646964e-01,5.663194056236970937e+03
4.848484848484848619e-01,8.876548869256555918e+03
5.050505050505050830e-01,1.293893745529420994e+04
5.252525252525253041e-01,1.807424514309893129e+04
5.454545454545455252e-01,2.573302258661434462e+04
5.656565656565657463e-01,3.816449686890411249e+04
5.858585858585858563e-01,5.329462640415839996e+04
6.060606060606060774e-01,7.354745105263075675e+04
6.262626262626262985e-01,9.719182713080928079e+04
6.464646464646465196e-01,1.291497116904381255e+05
6.666666666666667407e-01,1.766543234042372205e+05
6.868686868686869618e-01,2.394415604623405961e+05
7.070707070707071829e-01,3.153695215884694480e+05
7.272727272727272929e-01,4.080048037496595643e+05
7.474747474747475140e-01,5.316617612508249003e+05
7.676767676767677351e-01,6.811821678507777397e+05
7.878787878787879562e-01,8.597505939911705209e+05
8.080808080808081773e-01,1.090358120895173866e+06
8.282828282828283983e-01,1.390561329591594636e+06
8.484848484848485084e-01,1.771582595777813345e+06
8.686868686868687295e-01,2.243646811119121499e+06
8.888888888888889506e-01,2.818281468565878458e+06
9.090909090909091717e-01,3.510652757373047993e+06
9.292929292929293927e-01,4.341906654431380332e+06
9.494949494949496138e-01,5.339647165440456942e+06
9.696969696969697239e-01,6.538203725453691557e+06
9.898989898989899450e-01,7.973114511119663715e+06
1.010101010101010166e+00,9.691165494409147650e+06
1.030303030303030498e+00,1.173865679260230251e+07
1.050505050505050608e+00,1.417396095888632163e+07
1.070707070707070718e+00,1.706753172652649879e+07
1.090909090909091050e+00,2.049418831036870182e+07
1.111111111111111160e+00,2.453990110330309719e+07
1.131313131313131493e+00,2.930053412998817116e+07
1.151515151515151603e+00,3.489061645132794976e+07
1.171717171717171713e+00,4.143487145155287534e+07
1.191919191919192045e+00,4.906577609010722488e+07
1.212121212121212155e+00,5.790837003256069124e+07
1.232323232323232487e+00,6.809672083126491308e+07
1.252525252525252597e+00,7.975196051269827783e+07
1.272727272727272929e+00,9.299977140853004158e+07
1.292929292929293039e+00,1.079808688945871890e+08
1.313131313131313149e+00,1.250146891590445340e+08
1.333333333333333481e+00,1.445383649266437292e+08
1.353535353535353591e+00,1.672348166288252473e+08
1.373737373737373924e+00,1.939477805831030309e+08
1.393939393939394034e+00,2.252680583780759573e+08
1.414141414141414366e+00,2.605671281472961307e+08
1.434343434343434476e+00,2.987878274413905144e+08
1.454545454545454586e+00,3.444562219118061066e+08
1.474747474747474918e+00,3.969143519667865038e+08
1.494949494949495028e+00,4.543166126626074314e+08
1.515151515151515360e+00,5.154855979903576374e+08
1.535353535353535470e+00,5.818205635929613113e+08
1.555555555555555580e+00,6.581458582544623613e+08
1.575757575757575912e+00,7.502750305542352200e+08
1.595959595959596022e+00,8.563815821908526421e+08
1.616161616161616355e+00,9.683724260502088070e+08
1.636363636363636465e+00,1.103352494886459351e+09
1.656565656565656797e+00,1.249513085196098804e+09
1.676767676767676907e+00,1.398411641190407276e+09
1.696969696969697017e+00,1.558734541304184914e+09
1.717171717171717349e+00,1.752616596214932919e+09
1.737373737373737459e+00,1.982622629235788345e+09
1.757575757575757791e+00,2.223841969762862206e+09
1.777777777777777901e+00,2.513153487546633720e+09
1.797979797979798233e+00,2.807819424476815224e+09
1.818181818181818343e+00,3.102713155814948082e+09
1.838383838383838453e+00,3.450511478888783932e+09
1.858585858585858785e+00,3.876453761314737797e+09
1.878787878787878896e+00,4.323264065319129944e+09
1.898989898989899228e+00,4.854032663001759529e+09
1.919191919191919338e+00,5.369652768420795441e+09
1.939393939393939448e+00,5.897929715153903961e+09
1.959595959595959780e+00,6.565129597950519562e+09
1.979797979797979890e+00,7.289565397091427803e+09
2.000000000000000000e+00,7.981654789659702301e+09


