0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
5.012531328320801727e-03,0.000000000000000000e+00
1.002506265664160345e-02,0.000000000000000000e+00
1.503759398496240518e-02,0.000000000000000000e+00
2.005012531328320691e-02,0.000000000000000000e+00
2.506265664160400863e-02,0.000000000000000000e+00
3.007518796992481036e-02,0.000000000000000000e+00
3.508771929824561209e-02,0.000000000000000000e+00
4.010025062656641381e-02,0.000000000000000000e+00
4.511278195488721554e-02,0.000000000000000000e+00
5.012531328320801727e-02,0.000000000000000000e+00
5.513784461152881899e-02,0.000000000000000000e+00
6.015037593984962072e-02,0.000000000000000000e+00
6.516290726817042245e-02,0.000000000000000000e+00
7.017543859649122417e-02,0.000000000000000000e+00
7.518796992481202590e-02,0.000000000000000000e+00
8.020050125313282763e-02,0.000000000000000000e+00
8.521303258145362935e-02,0.000000000000000000e+00
9.022556390977443108e-02,0.000000000000000000e+00
9.523809523809523281e-02,0.000000000000000000e+00
1.002506265664160345e-01,0.000000000000000000e+00
1.052631578947368363e-01,0.000000000000000000e+00
1.102756892230576380e-01,0.000000000000000000e+00
1.152882205513784397e-01,0.000000000000000000e+00
1.203007518796992414e-01,0.000000000000000000e+00
1.253132832080200432e-01,0.000000000000000000e+00
1.303258145363408449e-01,0.000000000000000000e+00
1.353383458646616466e-01,0.000000000000000000e+00
1.403508771929824483e-01,0.000000000000000000e+00
1.453634085213032501e-01,0.000000000000000000e+00
1.503759398496240518e-01,0.000000000000000000e+00
1.553884711779448535e-01,0.000000000000000000e+00
1.604010025062656553e-01,0.000000000000000000e+00
1.654135338345864570e-01,0.000000000000000000e+00
1.704260651629072587e-01,0.000000000000000000e+00
1.754385964912280604e-01,0.000000000000000000e+00
1.804511278195488622e-01,0.000000000000000000e+00
1.854636591478696639e-01,0.000000000000000000e+00
1.904761904761904656e-01,0.000000000000000000e+00
1.954887218045112673e-01,0.000000000000000000e+00
2.005012531328320691e-01,0.000000000000000000e+00
2.055137844611528708e-01,0.000000000000000000e+00
2.105263157894736725e-01,0.000000000000000000e+00
2.155388471177944743e-01,0.000000000000000000e+00
2.205513784461152760e-01,0.000000000000000000e+00
2.255639097744360777e-01,0.000000000000000000e+00
2.305764411027568794e-01,0.000000000000000000e+00
2.355889724310776812e-01,0.000000000000000000e+00
2.406015037593984829e-01,0.000000000000000000e+00
2.456140350877192846e-01,0.000000000000000000e+00
2.506265664160400863e-01,0.000000000000000000e+00
2.556390977443608881e-01,0.000000000000000000e+00
2.606516290726816898e-01,0.000000000000000000e+00
2.656641604010024915e-01,0.000000000000000000e+00
2.706766917293232932e-01,0.000000000000000000e+00
2.756892230576440950e-01,0.000000000000000000e+00
2.807017543859648967e-01,0.000000000000000000e+00
2.857142857142856984e-01,0.000000000000000000e+00
2.907268170426065002e-01,0.000000000000000000e+00
2.957393483709273019e-01,0.000000000000000000e+00
3.007518796992481036e-01,0.000000000000000000e+00
3.057644110275689053e-01,0.000000000000000000e+00
3.107769423558897071e-01,0.000000000000000000e+00
3.157894736842105088e-01,0.000000000000000000e+00
3.208020050125313105e-01,0.000000000000000000e+00
3.258145363408521122e-01,0.000000000000000000e+00
3.308270676691729140e-01,0.000000000000000000e+00
3.358395989974937157e-01,0.000000000000000000e+00
3.408521303258145174e-01,0.000000000000000000e+00
3.458646616541353191e-01,0.000000000000000000e+00
3.508771929824561209e-01,0.000000000000000000e+00
3.558897243107769226e-01,0.000000000000000000e+00
3.609022556390977243e-01,0.000000000000000000e+00
3.659147869674185261e-01,0.000000000000000000e+00
3.709273182957393278e-01,0.000000000000000000e+00
3.759398496240601295e-01,0.000000000000000000e+00
3.809523809523809312e-01,0.000000000000000000e+00
3.859649122807017330e-01,0.000000000000000000e+00
3.909774436090225347e-01,0.000000000000000000e+00
3.959899749373433364e-01,0.000000000000000000e+00
4.010025062656641381e-01,0.000000000000000000e+00
4.060150375939849399e-01,0.000000000000000000e+00
4.110275689223057416e-01,0.000000000000000000e+00
4.160401002506265433e-01,0.000000000000000000e+00
4.210526315789473450e-01,0.000000000000000000e+00
4.260651629072681468e-01,0.000000000000000000e+00
4.310776942355889485e-01,0.000000000000000000e+00
4.360902255639097502e-01,0.000000000000000000e+00
4.411027568922305520e-01,0.000000000000000000e+00
4.461152882205513537e-01,0.000000000000000000e+00
4.511278195488721554e-01,0.000000000000000000e+00
4.561403508771929571e-01,0.000000000000000000e+00
4.611528822055137589e-01,0.000000000000000000e+00
4.661654135338345606e-01,0.000000000000000000e+00
4.711779448621553623e-01,0.000000000000000000e+00
4.761904761904761640e-01,0.000000000000000000e+00
4.812030075187969658e-01,0.000000000000000000e+00
4.862155388471177675e-01,0.000000000000000000e+00
4.912280701754385692e-01,0.000000000000000000e+00
4.962406015037593709e-01,0.000000000000000000e+00
5.012531328320801727e-01,0.000000000000000000e+00
5.062656641604009744e-01,0.000000000000000000e+00
5.112781954887217761e-01,0.000000000000000000e+00
5.162907268170425779e-01,0.000000000000000000e+00
5.213032581453633796e-01,0.000000000000000000e+00
5.263157894736841813e-01,0.000000000000000000e+00
5.313283208020049830e-01,0.000000000000000000e+00
5.363408521303257848e-01,0.000000000000000000e+00
5.413533834586465865e-01,0.000000000000000000e+00
5.463659147869673882e-01,0.000000000000000000e+00
5.513784461152881899e-01,0.000000000000000000e+00
5.563909774436089917e-01,0.000000000000000000e+00
5.614035087719297934e-01,0.000000000000000000e+00
5.664160401002505951e-01,0.000000000000000000e+00
5.714285714285713969e-01,0.000000000000000000e+00
5.764411027568921986e-01,0.000000000000000000e+00
5.814536340852130003e-01,0.000000000000000000e+00
5.864661654135338020e-01,0.000000000000000000e+00
5.914786967418546038e-01,0.000000000000000000e+00
5.964912280701754055e-01,0.000000000000000000e+00
6.015037593984962072e-01,0.000000000000000000e+00
6.065162907268170089e-01,0.000000000000000000e+00
6.115288220551378107e-01,0.000000000000000000e+00
6.165413533834586124e-01,0.000000000000000000e+00
6.215538847117794141e-01,0.000000000000000000e+00
6.265664160401002158e-01,0.000000000000000000e+00
6.315789473684210176e-01,0.000000000000000000e+00
6.365914786967418193e-01,0.000000000000000000e+00
6.416040100250626210e-01,0.000000000000000000e+00
6.466165413533834228e-01,0.000000000000000000e+00
6.516290726817042245e-01,0.000000000000000000e+00
6.566416040100250262e-01,0.000000000000000000e+00
6.616541353383458279e-01,0.000000000000000000e+00
6.666666666666666297e-01,0.000000000000000000e+00
6.716791979949874314e-01,0.000000000000000000e+00
6.766917293233082331e-01,0.000000000000000000e+00
6.817042606516290348e-01,0.000000000000000000e+00
6.867167919799498366e-01,0.000000000000000000e+00
6.917293233082706383e-01,0.000000000000000000e+00
6.967418546365914400e-01,0.000000000000000000e+00
7.017543859649122417e-01,0.000000000000000000e+00
7.067669172932330435e-01,0.000000000000000000e+00
